new_item_id,original_item_id
1264,B009GEUPMY
1265,B00AO4EKSU
1266,B0094GGRTY
1267,B00A0IWSI4
1268,B005EII0QO
1269,B00ARCQHBC
1270,B008SE7W2Y
1271,B00604MTQI
1272,B003SSTL42
1273,B001PNFFLK
1274,B001FB5IEG
1275,B004JLEGTC
1276,B0017686ZC
1277,B0028MITHO
1278,B003X3S26U
1279,B000U26ZZM
1280,B001M7SIFY
1281,B001A43ELC
1282,B004Y5M8QQ
1283,B004Y5NA1I
1284,B000JI9JYQ
1285,B000R8WOT0
1286,B004YBC5K4
1287,B003552INO
1288,B003Y3TX6M
1289,B000WJ5XNI
1290,B000BIXP3K
1291,B0031NLHXC
1292,B0018ZRTZA
1293,B000ALBNGE
1294,B0018V1DWE
1295,B001GMANIK
1296,B0006ZHCK0
1297,B000RTPT8M
1298,B000HLRP7S
1299,B001KMR9WY
1300,B002YY3RT6
1301,B001DKRMB6
1302,B0009XH6TG
1303,B000P1S0N8
1304,B0019CYZGI
1305,B0019XZ57U
1306,B0034E702U
1307,B000GCW9ME
1308,B000U52T9K
1309,B006UETDGC
1310,B0050QLDGY
1311,B007E0FR84
1312,B001ECQ4OY
1313,B00CM7YTO2
1314,B00D18ZDM8
1315,B000PXYC6U
1316,B00138Y8TW
1317,B007PCPVT6
1318,B00DQUVXPW
1319,B00373FE76
1320,B00005O0MZ
1321,B00143WQI6
1322,B006UETAB0
1323,B003DKO83E
1324,B000XVEZFC
1325,B0013N5XAU
1326,B000NSQI4Q
1327,B002UL10M4
1328,B004WD2UC2
1329,B0002Z8P8M
1330,B000S7ZT6U
1331,B0051MQ3M6
1332,B002V83JT8
1333,B000052Y6Z
1334,B005GHP5UC
1335,B006O0BHKM
1336,B000I5MJ8S
1337,B000NWGCZ2
1338,B001126XOI
1339,B002RT70Y6
1340,B003824I2I
1341,B000IIA5UO
1342,B006WVCF40
1343,B0083ZLXFU
1344,B000IOFQWK
1345,B000P22TIY
1346,B008HBMVZ6
1347,B004CQR9L6
1348,B004FAJFDO
1349,B004W5RCNM
1350,B006SVCY6I
1351,B000TKH6G2
1352,B00AM8923G
1353,B0074NEBIS
1354,B001HKR6WM
1355,B005C2O3PO
1356,B007O7AZBG
1357,B008RAMOYA
1358,B000Q37M5M
1359,B0013TM9UQ
1360,B002N6SBJ6
1361,B005IUGRBI
1362,B002TPQPEE
1363,B005X2F7JY
1364,B0002Z8QG8
1365,B000O01CJO
1366,B001A3ATP2
1367,B001T8QJM0
1368,B002BDW2NW
1369,B002QF4UYY
1370,B0038TVH3Y
1371,B003CTU5MO
1372,B004YRUDIY
1373,B008CC4HBG
1374,B008CZC1IE
1375,B00158MYUA
1376,B000R1RKVY
1377,B0043P0J5O
1378,B001F51RCY
1379,B004YL64RE
1380,B00GGZRC22
1381,B009YCJVNW
1382,B004S6BXLW
1383,B00AJG8JOY
1384,B001A5S3BM
1385,B001F51TBI
1386,B000V9M8B4
1387,B001GIOW3G
1388,B0002YE8WA
1389,B00166633A
1390,B0002FCDHQ
1391,B001LNOEKW
1392,B00005UN90
1393,B0000530LV
1394,B001544IQW
1395,B0009VQ8X8
1396,B0027CT5SC
1397,B000E8PG98
1398,B0019JAQPA
1399,B003FV82VA
1400,B004D1NSVK
1401,B000NFEX5K
1402,B004DBXKM2
1403,B002TSA94S
1404,B0050JD7I8
1405,B004ZWH39A
1406,B004SS8WWS
1407,B003DKU3CY
1408,B0057JCYYE
1409,B001G7PNU8
1410,B001JQLNJG
1411,B007RTR8UM
1412,B0020122ZS
1413,B00C92OA30
1414,B00CP0R5LK
1415,B00GLS519U
1416,B00IMHN0B4
1417,B00GLS554Q
1418,B001FB5TLI
1419,B00GBMTWDC
1420,B00J4QYWUU
1421,B00JZ0L7VC
1422,B00JNI1DZQ
1423,B00ICQV260
1424,B001G7PLZ0
1425,B000EGMHKQ
1426,B000PAW6ZW
1427,B000FPWUOO
1428,B0037LG7L0
1429,B003MJG19K
1430,B000SASZ9K
1431,B0001AGMWE
1432,B000VHAA84
1433,B0006FMK98
1434,B000BR50M0
1435,B000142JDG
1436,B000NNDNYY
1437,B007L5IB0I
1438,B00171ETM6
1439,B0046OFO3Y
1440,B00014EH2C
1441,B004INUWX0
1442,B000C1Z29Q
1443,B0012RYDR6
1444,B001GIOW36
1445,B001MIZMLG
1446,B004D2DR0Q
1447,B000052YQU
1448,B002IOTG9M
1449,B004D8JQ4G
1450,B001PUR1GK
1451,B001KYNVLU
1452,B00006IV2F
1453,B000Q2RP7I
1454,B00ALHISAQ
1455,B006OHM11Y
1456,B001T8QGLE
1457,B003RFA4QA
1458,B0000535RD
1459,B00121TESA
1460,B0007CXX82
1461,B0030HAF4G
1462,B002QAV560
1463,B002WTC384
1464,B000056I89
1465,B003PON1M2
1466,B00021DPHW
1467,B001UQM73G
1468,B00ARX9X6M
1469,B006JZ46KU
1470,B0011294I0
1471,B0002Z8P1E
1472,B0002G21GI
1473,B002L6PXNA
1474,B0037MMQBO
1475,B005TKZS76
1476,B001ADU3B2
1477,B001MX89Y8
1478,B002S8RWYY
1479,B007LANY2S
1480,B006I337GC
1481,B007PQYHJW
1482,B007O7AZ3O
1483,B008DLT9H8
1484,B001DYM62C
1485,B004SU8EKG
1486,B0000AJ3PU
1487,B00027D0DU
1488,B000P4ZOIE
1489,B000Z65DZG
1490,B001EDHAU0
1491,B001330XFA
1492,B000NIY7QM
1493,B003SRBYP2
1494,B006UET5UG
1495,B003Y686VC
1496,B006J11NKK
1497,B004XA81ZE
1498,B000L596FE
1499,B002PBCABY
1500,B002XBBLJS
1501,B003DKO7RG
1502,B0002Z8LLI
1503,B0047ARSKE
1504,B000143K2A
1505,B000094Q6C
1506,B000KEOQR4
1507,B0039XT498
1508,B003HG4VLS
1509,B002XHACTM
1510,B003YDOL3M
1511,B001KYS930
1512,B000GCTBNY
1513,B000OD31WW
1514,B000052ZBP
1515,B000N2DBZ6
1516,B00021DTEG
1517,B0016B5LAQ
1518,B0000535RC
1519,B0010XUU9M
1520,B001MS7GY2
1521,B003RF82UK
1522,B0058CJV9G
1523,B001DZGYSS
1524,B002WEBTPW
1525,B000052WY7
1526,B000VV1ZMU
1527,B00373DIYM
1528,B001DNZJW2
1529,B000PHZE7M
1530,B000U2AUDK
1531,B0014ZWHZ6
1532,B001IAINFU
1533,B004CZXL9Q
1534,B007M819DU
1535,B000052XZP
1536,B000EBZ7XK
1537,B005FYJB92
1538,B006ND9ZOK
1539,B0013NE2Y8
1540,B003YCH1G2
1541,B0034BUQ42
1542,B003LA90RU
1543,B009RNUH7C
1544,B00CDAQCAW
1545,B000V2F9RQ
1546,B002PML1M2
1547,B00G6Z5MP6
1548,B0011N77IS
1549,B001KYS87M
1550,B001699TI8
1551,B003USJVEA
1552,B0000536M3
1553,B001E5EDJY
1554,B002UUT38I
1555,B00479FP4Q
1556,B004JZRJMY
1557,B00134O2C4
1558,B0015G9EGY
1559,B000EGOG5A
1560,B000GFWIOU
1561,B000EGIEZ8
1562,B001G7PLBY
1563,B003UGSU62
1564,B000052WYD
1565,B001EM1BBK
1566,B004BCVALG
1567,B000A3I2X4
1568,B007OT1XWE
1569,B002E788WE
1570,B002LZYVWA
1571,B009ZB1GUS
1572,B00005AVC7
1573,B003C1V814
1574,B008S3U39E
1575,B009WI5SPI
1576,B00005S81T
1577,B003OGV7UO
1578,B007EZ0CC0
1579,B007TA89ZM
1580,B008C130XS
1581,B004UIDQHW
1582,B0045S0HXI
1583,B005O30Q0M
1584,B002G5ULWY
1585,B00AZBVKAS
1586,B001P24STG
1587,B0026P3HI4
1588,B00B9FU21M
1589,B001JQLNRS
1590,B001DPMETG
1591,B000GCVZSI
1592,B000P9DS4Q
1593,B008C12ZHK
1594,B004Y9GVZG
1595,B0084A5PSK
1596,B0017HOMWM
1597,B007NQO5EG
1598,B003XUMQ7E
1599,B001KFDHZE
1600,B003JT4F3C
1601,B006WQF3B2
1602,B00161I2NO
1603,B000PY15I2
1604,B001ET7BF8
1605,B00GMIXWTU
1606,B006BA3BAY
1607,B001MP0QEW
1608,B001P24VEI
1609,B002LFLXDA
1610,B003A874R6
1611,B003H83U36
1612,B0046VJU2I
1613,B004Y9GV60
1614,B006OZEYR0
1615,B00B18C3NW
1616,B00CLASIBU
1617,B00175XIRY
1618,B000052WYN
1619,B004BCXEF6
1620,B005GDAZCE
1621,B006UETRWC
1622,B0094G3M6A
1623,B0000531SW
1624,B00008MOQN
1625,B001Q8560Y
1626,B001GIOV82
1627,B001GIOV8C
1628,B002DMK0KI
1629,B002DMK0LC
1630,B002DPUY60
1631,B002VECKK6
1632,B0012NIU2E
1633,B003GLJ6PA
1634,B000GFZWDO
1635,B004K0MVKS
1636,B000ACB09I
1637,B0025N244K
1638,B003UMNO6C
1639,B000GG1944
1640,B000KONYJK
1641,B007MF8846
1642,B002QY86BI
1643,B000FGS0RO
1644,B000V09TVK
1645,B001H9289Y
1646,B004BCVICC
1647,B00B1IV2A2
1648,B002B4O7XE
1649,B0065DLADM
1650,B001DJDP7C
1651,B000NU2OOM
1652,B00G0EJYFW
1653,B00G08XZEE
1654,B000142P12
1655,B001D1648M
1656,B000142C1A
1657,B000TUFLIC
1658,B001N444EK
1659,B000QSDHPG
1660,B000NE6QP6
1661,B000FZDPSY
1662,B000HJ0ICY
1663,B001DKQ3O8
1664,B005T4CNIO
1665,B000KM3NDO
1666,B000VI1186
1667,B002T71IL2
1668,B001U2KP8Y
1669,B0000532YN
1670,B0019LWU2K
1671,B001DYK6LU
1672,B001QX7NTQ
1673,B004DJVWDS
1674,B000052YM7
1675,B000AM82US
1676,B004HR5PGQ
1677,B000FZDPWU
1678,B000NE6PCA
1679,B0011XZZF0
1680,B001TVF8HY
1681,B000TK99NU
1682,B0036Z0HL8
1683,B006T8T0P8
1684,B0096YQT6U
1685,B0009F3OR2
1686,B0038RFM32
1687,B00112AH36
1688,B0043OSKZG
1689,B0062GZB4Q
1690,B005JVFP0U
1691,B005KO7NK6
1692,B006GXUMSU
1693,B004TSFE6Y
1694,B001AHAEZ8
1695,B00BVGWL2W
1696,B002B4EF9U
1697,B005ALWE1M
1698,B001MA5RKK
1699,B003HCYFYA
1700,B0018QQZMW
1701,B004TSFBJO
1702,B0000531II
1703,B000NT2EE8
1704,B007004PZO
1705,B0094GH7O8
1706,B007BJ3KQ4
1707,B0087O4XKE
1708,B00912CL5K
1709,B00A2XXNCM
1710,B002K8MK0I
1711,B0080HEARE
1712,B0081NLR0K
1713,B00A2Y3LD2
1714,B00E52F6G2
1715,B008AH12C0
1716,B000H3EMPO
1717,B0017TOHFW
1718,B001H963MW
1719,B008JHQ8HU
1720,B00658LP7I
1721,B002HPFILC
1722,B0047PPO0U
1723,B005XP4YNQ
1724,B0076J9RZW
1725,B004KPYWM8
1726,B00B4YY1GU
1727,B000TNQVPG
1728,B001LOSEVQ
1729,B000ACAV8O
1730,B001U0PKTU
1731,B003I7IB62
1732,B004ZD2LIW
1733,B0055STG20
1734,B0067YU4KO
1735,B0002RPTX4
1736,B0009V1YR8
1737,B0000536F0
1738,B00008J2XQ
1739,B000N36QHA
1740,B001EJOPW0
1741,B000UPXU2A
1742,B000P20JWW
1743,B001ET7J6E
1744,B0010A9RYO
1745,B001BQXTQO
1746,B00012NEYG
1747,B000BRGAOM
1748,B0006Q3NTS
1749,B0009MYMJY
1750,B000R961M0
1751,B001JQLNPA
1752,B001LF4G4E
1753,B000AA5VD6
1754,B0026P3GVW
1755,B0027CT5TG
1756,B004AUEVAG
1757,B0026RR9KO
1758,B00021B8L2
1759,B003TA799S
1760,B0019QQ13Y
1761,B001LBIX74
1762,B002B4EFCC
1763,B002B4LUFW
1764,B002CL6D56
1765,B004DIUWAI
1766,B004DIXYUI
1767,B004GNMP0U
1768,B005NVFW6S
1769,B00373OK3A
1770,B000K7E2G6
1771,B00008CMOS
1772,B0033PSM6S
1773,B001KYPZRS
1774,B000TNQVJC
1775,B0089JVEPO
1776,B005OKPZR4
1777,B008U5XS2O
1778,B002L6PWZO
1779,B0094GHGQM
1780,B00A0IWTEW
1781,B00A0IWTBA
1782,B00106AC06
1783,B005EFYXLI
1784,B00112BUBO
1785,B00112DUFS
1786,B0018QE376
1787,B0018QHY5E
1788,B002ZTT9II
1789,B00005V5P6
1790,B001CJVP02
1791,B00AV1IJME
1792,B004Y9L926
1793,B004YNJZUA
1794,B000FV69MC
1795,B0046VEREY
1796,B001ZD5HAY
1797,B006Y8N6NK
1798,B00B0GOSNI
1799,B00AQX87M4
1800,B006OZF4KG
1801,B003NW8M1Q
1802,B0040H00PE
1803,B00AZYF90C
1804,B001Q854GK
1805,B0030HFX9S
1806,B0056KD6N2
1807,B007SA3CD2
1808,B00AWLB9EI
1809,B00AWLBACE
1810,B00AWLBAE2
1811,B009YXC3LS
1812,B00CA05FO4
1813,B005MZ4A7C
1814,B00FOGWSOG
1815,B00518N2JC
1816,B005GQ6HUK
1817,B00853EZQE
1818,B009Z3MG0K
1819,B00D7BNGQO
1820,B005C2NAO4
1821,B0000530LP
1822,B000WOU3I8
1823,B001BAFQOS
1824,B001T8OF44
1825,B003U4LGV0
1826,B004HGHD44
1827,B004ZWGXS2
1828,B002VECKGU
1829,B003FKSVMG
1830,B0000536M2
1831,B001KYO7OA
1832,B000VPG5EE
1833,B00B1DSBSI
1834,B002CL4AVU
1835,B00C64GX9U
1836,B00GZ18LL8
1837,B001HKTC06
1838,B007RZDDO6
1839,B00GTC02LA
1840,B007NNU2WI
1841,B00EYZY5VC
1842,B00FRDPMQC
1843,B00GLS55DC
1844,B000BPQG6Q
1845,B002NN6WZE
1846,B00ID8H51S
1847,B005ZT0ZY2
1848,B00FUV7JAI
1849,B00IALDHDI
1850,B00FRDPNM0
1851,B00ISW92F6
1852,B002OU7V42
1853,B0046VESH0
1854,B000EPA4GQ
1855,B000R87B1Q
1856,B0007CXWQU
1857,B005SPETH2
1858,B000MVC1CW
1859,B001410OG4
1860,B00CXADQ4M
1861,B00B7UUTTE
1862,B00433P91A
1863,B0002SGSNI
1864,B000NJG82W
1865,B0033AYPXC
1866,B004OEO0E0
1867,B000NRV00Y
1868,B004G1GJ4U
1869,B00GR4TPW2
1870,B003Q332Y4
1871,B00D0NP5E0
1872,B004DIXYWG
1873,B007HPG4UQ
1874,B008JVZMDM
1875,B008YI2U12
1876,B00005NFBD
1877,B000RL0OYE
1878,B0012ILUC6
1879,B001ABLKK2
1880,B004B3YC9M
1881,B006RFZ66K
1882,B007ML0OY2
1883,B00A1L2RWM
1884,B00FAVBKX0
1885,B004BD9152
1886,B001GPNWUI
1887,B0018SAJAY
1888,B0018S6MO6
1889,B00387F42G
1890,B0094GJ6IS
1891,B000V5BXNM
1892,B001KYNZGG
1893,B004BARCP6
1894,B00AP1BTZE
1895,B00AZJ009M
1896,B000L9YYTS
1897,B0036Z469M
1898,B000SJ9G0I
1899,B00772CR82
1900,B002TXL4PG
1901,B0009OAI3G
1902,B0011DKKGY
1903,B003NXX58K
1904,B000PHVTVC
1905,B00BCRO55Q
1906,B001H943F6
1907,B003709CUE
1908,B000OO0EKS
1909,B001QDDJB2
1910,B0006OU06E
1911,B000QB77NQ
1912,B008ML1M06
1913,B00BMIY7F8
1914,B003XKW8RM
1915,B001QX2OIG
1916,B0007CIEBI
1917,B00178TVXG
1918,B00178VX50
1919,B00AEY1SQW
1920,B001ENWY38
1921,B003OFHX7Q
1922,B002XHA5A8
1923,B005O100HI
1924,B000YA3HVK
1925,B001QT3GVO
1926,B002TPO0W8
1927,B001KYTWZ4
1928,B004UL0GTK
1929,B00H56KCUU
1930,B000TAE0RK
1931,B000O5UWTA
1932,B00CC5AF6A
1933,B0081E6THU
1934,B005EII2OY
1935,B0090UJFYI
1936,B004DGK4C6
1937,B001R66FFA
1938,B002CL2G0C
1939,B003IWTX9Q
1940,B003XUROHQ
1941,B005LD5EHA
1942,B00699IIW8
1943,B007NYB0DC
1944,B000RG2YFQ
1945,B001T8W4R4
1946,B002G3K1TY
1947,B004BCT7G6
1948,B00112BT88
1949,B001E5D0L6
1950,B002VA4FX0
1951,B002VA4FXU
1952,B004HJI066
1953,B000NP7K1E
1954,B000X040QW
1955,B002PBGBX2
1956,B002H5G1OK
1957,B003RSSBXK
1958,B003RSY1NE
1959,B0002YE8F2
1960,B000052YQ0
1961,B002T5IN3A
1962,B0039UTO3M
1963,B000GCLDOO
1964,B001E96OHO
1965,B000052YLX
1966,B00005V5OU
1967,B001E6O8WU
1968,B0037LG6UW
1969,B0000AN9L9
1970,B003IXP6P0
1971,B001HKR7EE
1972,B0009WY54G
1973,B000R1VH8Q
1974,B001ECQ4IU
1975,B0010ED5FC
1976,B00DM14TYC
1977,B00AHF1GK6
1978,B00AHF1GTM
1979,B00B1DRA94
1980,B00C67E3GW
1981,B00C64GX4K
1982,B00GTBZXA6
1983,B00HSNWZFU
1984,B00HSNX1AS
1985,B007ZRXYK4
1986,B00C1006ZG
1987,B000VZ9UI2
1988,B001G7PPNI
1989,B000PIXLB2
1990,B0048L3JPU
1991,B000VON818
1992,B00BKSPQNW
1993,B002CL6DTM
1994,B004TSF8R4
1995,B005OZFV50
1996,B005QDL1K4
1997,B000KVH1QU
1998,B001CYC4I4
1999,B004TSF996
2000,B004VMGTY4
2001,B004VMGU8E
2002,B0081NLUC0
2003,B0082D69H0
2004,B000VUV9QI
2005,B005P0OBSM
2006,B00BTFKGNG
2007,B003VPT9WQ
2008,B004JZT328
2009,B004QLRW82
2010,B005Y6F4WO
2011,B000QUMBP6
2012,B001L413AU
2013,B004LXHEX8
2014,B005P11F4O
2015,B001MP0T2Q
2016,B002B4JP90
2017,B005OZDYCW
2018,B005OZH88I
2019,B007UQ90O4
2020,B00AEM0W70
2021,B00B1ZPFT4
2022,B000052ZB4
2023,B001KYW9TA
2024,B00290G0LW
2025,B003FKUW3M
2026,B00AQ8JY3U
2027,B005K49Y4Y
2028,B004U89ASG
2029,B008532UV6
2030,B000GCQV9G
2031,B0018QE1IC
2032,B005V0UXJM
2033,B005ITRIOY
2034,B0018QHUBW
2035,B0011292ZK
2036,B002CL840S
2037,B0013N896U
2038,B001DKRM8O
2039,B007BIB49K
2040,B003UAAITA
2041,B004Y9GY44
2042,B008HODSNW
2043,B003SOO86M
2044,B009CS493U
2045,B00A73BVP8
2046,B0009V8N5E
2047,B000AADG8I
2048,B008HZ5GUY
2049,B009T47YZ2
2050,B00082379Q
2051,B005X2F7KI
2052,B0002Z8HAI
2053,B0006PJTB0
2054,B003IHOV7A
2055,B004DQWIIO
2056,B0051SDC2Y
2057,B005FW9JR8
2058,B005SAAM2S
2059,B006LFPF9E
2060,B0076HRUQC
2061,B007ZR2RIE
2062,B00852F7YY
2063,B0094Q77PW
2064,B0001TJX2Q
2065,B00B5LOQZI
2066,B008RIJVTI
2067,B004O3UDQK
2068,B0027A7CMK
2069,B001KYQ3DS
2070,B000S7ZTDI
2071,B0013N895Q
2072,B001SZ1NUW
2073,B006OZF3DY
2074,B0084A5N0A
2075,B001KYVOJQ
2076,B00012NJZA
2077,B00ALB397Y
2078,B004ZN7PP6
2079,B008532S7W
2080,B004D24818
2081,B00161DDJM
2082,B0017MO8AS
2083,B00006JT6O
2084,B000LJCND2
2085,B004AUA63M
2086,B000EZQGU4
2087,B000ORXJ3E
2088,B000VDUOFM
2089,B00D0NLJM2
2090,B000RGZK02
2091,B00B4YVU4G
2092,B000SI2T0S
2093,B0033ZDSIA
2094,B00122CP30
2095,B000GG190I
2096,B000XT89S8
2097,B000XTDYJW
2098,B000XYD7CG
2099,B000052YOX
2100,B000E0I5IK
2101,B001ET7ERI
2102,B001ET7KAY
2103,B001ET7KC2
2104,B004X8K0UK
2105,B00008ZPG9
2106,B000SIGZB2
2107,B001E96L2W
2108,B00277JKY6
2109,B00099E8ZA
2110,B002WDIPR8
2111,B003E8CJWM
2112,B004KRYVZ4
2113,B008ORT4NU
2114,B004FHZKOA
2115,B003CEA88U
2116,B00062A0JI
2117,B00279BKRY
2118,B004OE9RO8
2119,B000EM9D6Q
2120,B000EMWHD2
2121,B0011DGH0C
2122,B001B611L4
2123,B0048KSGZO
2124,B00AO7AOOG
2125,B004TSFBNK
2126,B004TSFEBY
2127,B004TSFE28
2128,B004I94DF2
2129,B00152TXDM
2130,B000RO6ZDA
2131,B000T7P0KO
2132,B001F51V3E
2133,B004R6HIR6
2134,B005UBN2AO
2135,B005C48WE0
2136,B004YRUYE2
2137,B0012NX73Q
2138,B002ADDGFG
2139,B000G666QK
2140,B006M1AQDM
2141,B004CQXYYC
2142,B00ESYBV34
2143,B00284W03Q
2144,B00028OC4K
2145,B000C1UBFG
2146,B000E7WG56
2147,B002XHJI9W
2148,B003YC6GKO
2149,B00C7DYBX0
2150,B0002UEDWE
2151,B000NNL7FG
2152,B001BKFF76
2153,B000WUCJNY
2154,B003G1K226
2155,B00028LURW
2156,B007DGRT3K
2157,B005TT8RPM
2158,B00016WUEW
2159,B0014ZR30K
2160,B001ADQUWS
2161,B0038ZKJEQ
2162,B005I2MP62
2163,B008V8PKK8
2164,B004ML689A
2165,B000VEN3RW
2166,B004NMF63W
2167,B00700H128
2168,B006L2137A
2169,B003UNP20W
2170,B000GFZWE8
2171,B004BIZBF6
2172,B009WI3RZQ
2173,B003PF406M
2174,B001KYQ0G8
2175,B002LFLRFY
2176,B0039BCT88
2177,B007CY0EHG
2178,B00014DTY4
2179,B001P2O06W
2180,B004E98U14
2181,B0002BB3YO
2182,B000GG85DM
2183,B000ORORQ2
2184,B004BG6B2U
2185,B001IMSIYY
2186,B003HLTTJM
2187,B004669J24
2188,B004YBW5T0
2189,B004MUG8V4
2190,B0009ML5M6
2191,B000Q7XDR4
2192,B0012J30PU
2193,B002D8D1AI
2194,B008LF5U7E
2195,B000MUQFTI
2196,B003E23HGU
2197,B004NG0QJ2
2198,B0000535UM
2199,B0000535UN
2200,B000052Y33
2201,B0000537NH
2202,B00016X3G6
2203,B00006FE30
2204,B0009EXOXW
2205,B00005LBRT
2206,B0000535U2
2207,B00014DIKE
2208,B0009EILVM
2209,B00006IGL8
2210,B0000535RA
2211,B00005375C
2212,B000BR766S
2213,B00006IGL3
2214,B0000C4COV
2215,B000QUJ0IC
2216,B001E6TDYS
2217,B000AADF20
2218,B002DPUXZ2
2219,B00021DUM2
2220,B001ET7JB4
2221,B000CSQV3A
2222,B0009ET6BQ
2223,B000P24EI2
2224,B000BR5B2Y
2225,B00005UQSP
2226,B000FTYOQC
2227,B000C1ZDTU
2228,B000EX5JO0
2229,B000GEY2Q8
2230,B0002260DW
2231,B000225ZL0
2232,B000Z605H2
2233,B0009ET5O4
2234,B001GAOUZY
2235,B0016OCTHQ
2236,B000YIVSMW
2237,B0018QNSUO
2238,B001F51TR2
2239,B00166IQ6W
2240,B003JTA1IU
2241,B000GG13WW
2242,B004Y4JNZ6
2243,B003MBZ2G6
2244,B0000Y3FQC
2245,B001T8MD8Y
2246,B003JT8P6U
2247,B004GW4N8S
2248,B0033WSTXM
2249,B001G7PZRY
2250,B004HCECVA
2251,B002LFQ5MO
2252,B0030GTYM6
2253,B000O9O4YU
2254,B0000535UT
2255,B00639DN92
2256,B005K95ZVA
2257,B0098JU8T2
2258,B005Z7L4A8
2259,B003Y57G7I
2260,B003JTAWOS
2261,B001P1ZELS
2262,B001P1ZEMC
2263,B00BEWW7AO
2264,B000NCYZXI
2265,B00CYA5E1O
2266,B006VYF4BY
2267,B00CRM2SUE
2268,B00H41LTL2
2269,B00H7NKNE6
2270,B00ICXI5QI
2271,B00IG8ZS1E
2272,B00IG9L8QM
2273,B00ITA8HD0
2274,B00FLRHYCE
2275,B00FRDPR4O
2276,B001ADSI3C
2277,B001EO5WWW
2278,B002L6M068
2279,B0030F6BDW
2280,B00022WA9K
2281,B000OYHN2K
2282,B0011DMHZG
2283,B00133HK3I
2284,B004CR3D4W
2285,B001MIZMO8
2286,B000195GAY
2287,B000093I60
2288,B0012NQBQG
2289,B001B4SEY8
2290,B004DBVQ9G
2291,B00FLKP5UO
2292,B001KYUHGM
2293,B004DIZZH8
2294,B008LC4IU2
2295,B000052YKY
2296,B0006FMKB6
2297,B000052XYQ
2298,B001KYO1QO
2299,B001KYQ8K6
2300,B004BCT7B6
2301,B003UF0RB4
2302,B008S5743A
2303,B000G686U4
2304,B000FFT8KS
2305,B0033041GI
2306,B004NZDY42
2307,B000ZJ2842
2308,B001P92FMG
2309,B003VAIG3Y
2310,B001PHHUMI
2311,B0043OSIVM
2312,B00997YO52
2313,B0085YZYOK
2314,B00F4TQ49I
2315,B000RQ1DAI
2316,B002MSN3QQ
2317,B002RW9C3A
2318,B0032CF3F0
2319,B00C5AHTC0
2320,B004BCT8JW
2321,B001T8M9RY
2322,B001CZL7VS
2323,B004HYMJRC
2324,B004NU1NZE
2325,B008MIRO88
2326,B000095SDS
2327,B004K0HEFA
2328,B005I0JWU6
2329,B002PBEAYE
2330,B000C1Z782
2331,B0026P3HK2
2332,B0007506U2
2333,B0011Z3X8O
2334,B0050OC180
2335,B001UREIFU
2336,B006UETC18
2337,B008TYO2KI
2338,B004BCTAJA
2339,B002JDUMFO
2340,B002VWK9G0
2341,B00BQ76XK2
2342,B0001ZYLAO
2343,B003TJGX4Q
2344,B001MIZBNA
2345,B003XUROEY
2346,B00361QP6I
2347,B001JQLNNM
2348,B004INQ65S
2349,B005TI7LHS
2350,B002XHACJW
2351,B006JKX5TS
2352,B001R8YZI2
2353,B004Y9M4DE
2354,B004CR18G2
2355,B0043TURKC
2356,B002SFVP2W
2357,B0095BWGIE
2358,B004FJHEHY
2359,B004BCT860
2360,B008U12YV4
2361,B00AO4EMKQ
2362,B00C577B94
2363,B007H3LPSY
2364,B00B7UT0K8
2365,B007XAU3L6
2366,B005MIFIWK
2367,B005MIFIW0
2368,B004ROOT8Y
2369,B004DK7DVC
2370,B005MIFI3E
2371,B005MIFIQG
2372,B002RS6JW6
2373,B000EVIVR4
2374,B000FVEKUU
2375,B004J6E6NS
2376,B00CHJDSUG
2377,B00DD94A4W
2378,B00DD96JVY
2379,B003ZI01RG
2380,B00BB8ZJPG
2381,B005MIFELK
2382,B004O3ZPAO
2383,B0014XQ83K
2384,B0002RI2PG
2385,B00IMLLW6A
2386,B00DT4757A
2387,B00IFVHJDM
2388,B00IFVHJE6
2389,B00HM6IVXI
2390,B00H5V3T8M
2391,B00HSNWXVQ
2392,B00CKH38HI
2393,B00IFVHJCI
2394,B00IFVHJBO
2395,B00DTEZIXI
2396,B002D48QWA
2397,B00406FZUU
2398,B004NYZ5AE
2399,B00195MZUI
2400,B0010V37DA
2401,B000P6WIHC
2402,B0062GZJOS
2403,B004FM6M2O
2404,B005NPKDQ8
2405,B000TCIGBO
2406,B001S261Q6
2407,B001AFFBCG
2408,B001VA8PWI
2409,B00139597G
2410,B0010O3URU
2411,B0046EBOFG
2412,B003DGWTXE
2413,B00014GT78
2414,B004DEJIA2
2415,B0037CHCQS
2416,B0055JCZJK
2417,B001D9U07A
2418,B0036QFZ46
2419,B00112TIE0
2420,B00H5A513O
2421,B0009STDD8
2422,B000GCW5CS
2423,B001BAN0FK
2424,B0045W22SW
2425,B005C3ZYWE
2426,B006OZF398
2427,B0082D9U12
2428,B000YHLOC2
2429,B0081E6X3U
2430,B004Y9JURC
2431,B00518N0EO
2432,B006OZF24E
2433,B000GCQ04C
2434,B009FANUEE
2435,B00JKC4TIS
2436,B00AMOLHSS
2437,B00021DDYW
2438,B00021DG80
2439,B000Z61PEY
2440,B007NXZ0T8
2441,B00AEYGIR6
2442,B000VWSER8
2443,B0084A5N2S
2444,B00BCK29KQ
2445,B00BJSAJNA
2446,B00AVUDTW0
2447,B005BXEWOG
2448,B000FQNOQG
2449,B003GDK6F2
2450,B000A3V2PE
